Country Name,Country Code,Indicator Name,Indicator Code,1960.00,1961.00,1962.00,1963.00,1964.00,1965.00,1966.00,1967.00,1968.00,1969.00,1970.00,1971.00,1972.00,1973.00,1974.00,1975.00,1976.00,1977.00,1978.00,1979.00,1980.00,1981.00,1982.00,1983.00,1984.00,1985.00,1986.00,1987.00,1988.00,1989.00,1990.00,1991.00,1992.00,1993.00,1994.00,1995.00,1996.00,1997.00,1998.00,1999.00,2000.00,2001.00,2002.00,2003.00,2004.00,2005.00,2006.00,2007.00,2008.00,2009.00,2010.00,2011.00,2012.00,2013.00,2014.00,2015.00,,
Burundi,BDI,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2011 PPP)",EG.USE.COMM.GD.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Belgium,BEL,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2011 PPP)",EG.USE.COMM.GD.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156.94,161.00,160.32,158.05,162.47,161.52,167.42,161.45,160.95,156.03,152.45,150.80,142.40,147.14,142.67,139.58,134.97,128.22,131.06,128.77,134.83,123.35,117.82,121.85,113.77,112.36,,
Benin,BEN,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2011 PPP)",EG.USE.COMM.GD.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228.14,222.23,221.17,213.89,214.21,206.43,230.42,226.10,214.53,212.44,173.28,174.96,179.35,182.86,182.81,180.36,204.74,210.03,204.68,209.88,218.35,217.90,215.36,209.99,208.28,,,
Burkina Faso,BFA,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2011 PPP)",EG.USE.COMM.GD.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bangladesh,BGD,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2011 PPP)",EG.USE.COMM.GD.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.14,88.71,88.80,89.54,90.02,93.17,89.67,89.64,88.85,86.01,84.53,87.99,86.77,87.29,84.48,82.34,82.71,80.71,79.91,80.03,82.10,80.00,78.81,75.92,74.75,,,
Bulgaria,BGR,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2011 PPP)",EG.USE.COMM.GD.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,348.22,295.08,297.37,323.68,308.24,325.19,318.32,291.76,271.27,262.78,254.22,254.15,233.59,227.82,207.96,204.87,197.31,180.19,171.53,156.94,158.13,166.95,159.35,145.59,151.98,,,
Bahrain,BHR,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2011 PPP)",EG.USE.COMM.GD.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300.61,266.03,274.33,256.15,272.96,265.95,255.37,279.23,279.96,265.95,266.76,267.46,267.65,267.82,251.29,270.25,271.93,262.76,268.10,253.94,251.61,246.78,235.78,244.07,241.67,,,
"Bahamas, The",BHS,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2011 PPP)",EG.USE.COMM.GD.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.68,,,,,,,,,,,,,,82.14,83.27,82.40,81.57,,,,,,,,,,
Bosnia and Herzegovina,BIH,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2011 PPP)",EG.USE.COMM.GD.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,246.99,212.88,131.59,151.17,162.53,146.75,182.43,168.87,168.24,161.50,166.41,160.35,160.02,151.46,161.24,173.34,179.14,195.63,184.52,174.07,208.63,,,
Belarus,BLR,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2011 PPP)",EG.USE.COMM.GD.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,534.53,527.11,486.55,448.46,431.28,445.29,444.82,398.29,359.93,338.96,325.59,312.22,303.01,291.41,270.41,246.92,238.94,215.51,195.84,185.57,178.63,180.45,184.35,163.20,163.20,,,
Belize,BLZ,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2011 PPP)",EG.USE.COMM.GD.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.65,,,,,,,,,,,,,,71.30,72.20,73.76,75.49,,,,,,,,,,
Bermuda,BMU,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2011 PPP)",EG.USE.COMM.GD.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bolivia,BOL,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2011 PPP)",EG.USE.COMM.GD.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.71,100.58,104.81,107.46,113.02,121.16,124.82,129.71,124.83,122.15,133.31,102.00,119.32,120.78,116.08,121.24,144.80,112.82,113.04,113.93,119.19,119.64,130.85,123.19,124.72,,,
Brazil,BRA,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2011 PPP)",EG.USE.COMM.GD.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.75,91.09,92.47,90.56,90.51,89.65,92.37,93.88,95.80,97.52,94.04,94.37,94.00,94.47,94.29,93.66,93.23,92.88,93.30,90.36,92.92,90.77,92.92,94.05,96.61,,,
Barbados,BRB,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2011 PPP)",EG.USE.COMM.GD.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.71,,,,,,,,,,,,,,88.01,88.04,85.03,84.18,,,,,,,,,,
Brunei Darussalam,BRN,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2011 PPP)",EG.USE.COMM.GD.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.81,86.40,88.68,85.11,76.56,87.80,85.91,90.05,90.17,89.22,87.21,78.59,73.93,83.42,76.10,73.21,99.64,101.88,114.05,99.72,103.50,119.24,116.85,94.83,113.45,,,
Bhutan,BTN,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2011 PPP)",EG.USE.COMM.GD.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.80,,,,,,,,,,,,,,64.94,68.70,66.51,65.22,,,,,,,,,,
Botswana,BWA,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2011 PPP)",EG.USE.COMM.GD.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.01,103.32,115.69,113.86,108.27,103.60,95.50,92.76,103.96,97.89,99.78,100.69,96.43,91.87,87.97,86.82,82.80,79.03,78.72,79.51,80.17,72.63,78.85,74.90,78.71,,,
Central African Republic,CAF,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2011 PPP)",EG.USE.COMM.GD.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada,CAN,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2011 PPP)",EG.USE.COMM.GD.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242.90,247.57,251.11,252.81,250.48,247.19,248.09,240.37,230.19,225.09,220.20,213.21,207.62,214.73,213.14,207.66,199.99,197.22,196.95,195.30,191.37,190.32,184.84,182.54,183.35,176.82,,
Central Europe and the Baltics,CEB,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2011 PPP)",EG.USE.COMM.GD.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,257.05,243.97,240.65,238.40,219.60,213.83,211.41,201.16,186.63,173.73,164.82,164.01,159.09,157.05,148.63,143.41,137.95,129.42,124.56,120.46,122.83,118.99,114.76,110.46,105.29,,,
Switzerland,CHE,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2011 PPP)",EG.USE.COMM.GD.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.29,77.14,77.52,75.68,75.40,73.97,75.01,74.59,73.30,72.21,68.55,71.86,69.93,70.20,68.55,66.10,66.37,60.62,61.66,63.53,59.92,57.05,57.04,58.44,53.48,51.69,,
Channel Islands,CHI,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2011 PPP)",EG.USE.COMM.GD.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chile,CHL,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2011 PPP)",EG.USE.COMM.GD.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.66,111.60,108.56,104.38,106.85,105.40,109.31,113.94,113.09,120.65,115.19,109.42,109.86,106.64,105.93,103.28,101.12,99.98,95.64,94.58,93.37,95.87,100.77,100.73,92.22,90.03,,
China,CHN,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2011 PPP)",EG.USE.COMM.GD.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.48,447.75,405.35,377.09,349.34,338.07,316.09,289.07,269.90,255.53,242.92,233.35,228.24,237.04,245.54,243.68,236.34,223.76,210.49,205.56,205.20,200.93,193.36,185.23,175.31,,,
Cote d'Ivoire,CIV,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2011 PPP)",EG.USE.COMM.GD.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.90,114.04,124.68,129.37,131.50,122.29,127.51,125.41,119.21,139.87,138.05,132.60,144.14,138.14,192.31,195.55,189.43,200.35,196.38,174.29,185.17,222.03,217.45,213.88,201.60,,,
Cameroon,CMR,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2011 PPP)",EG.USE.COMM.GD.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.76,147.75,154.14,173.21,175.50,172.57,169.45,165.61,163.04,157.54,158.65,153.81,151.05,150.32,145.16,143.13,131.85,118.52,115.53,122.21,119.07,110.20,108.71,108.38,106.95,,,
"Congo, Dem. Rep.",COD,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2011 PPP)",EG.USE.COMM.GD.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,266.19,291.02,331.11,390.31,407.61,421.94,440.79,475.24,494.91,519.10,558.21,589.33,592.35,581.98,566.97,554.86,546.78,533.30,520.58,521.32,504.78,501.64,580.82,562.57,536.79,,,
"Congo, Rep.",COG,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2011 PPP)",EG.USE.COMM.GD.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.76,63.99,61.61,62.61,57.13,62.73,56.68,54.58,52.66,53.21,49.12,53.05,51.09,59.81,61.38,61.63,75.72,68.33,69.26,73.59,73.71,94.89,104.77,103.91,97.42,,,
Colombia,COL,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2011 PPP)",EG.USE.COMM.GD.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.82,92.73,90.30,92.28,90.27,87.31,87.63,82.21,85.60,79.91,76.90,75.32,72.04,70.78,67.89,67.54,66.53,61.85,62.54,63.78,62.34,58.58,56.83,57.81,55.96,,,
Comoros,COM,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2011 PPP)",EG.USE.COMM.GD.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.10,,,,,,,,,,,,,,38.85,41.11,45.46,44.03,,,,,,,,,,
Cabo Verde,CPV,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2011 PPP)",EG.USE.COMM.GD.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.28,,,,,,,,,,,,,,43.18,44.93,42.87,37.58,,,,,,,,,,
Costa Rica,CRI,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2011 PPP)",EG.USE.COMM.GD.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.58,71.98,85.10,81.09,76.46,74.94,74.34,71.31,66.29,70.32,74.11,72.03,73.37,75.53,85.76,82.54,83.28,82.99,80.66,81.01,78.63,75.53,73.27,73.32,71.65,,,
Caribbean small states,CSS,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2011 PPP)",EG.USE.COMM.GD.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208.15,,,,,,,,,,292.07,307.53,302.26,304.39,238.01,253.92,260.67,263.68,311.57,319.21,327.98,322.52,313.01,,,,,
Cuba,CUB,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2011 PPP)",EG.USE.COMM.GD.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Curacao,CUW,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2011 PPP)",EG.USE.COMM.GD.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cayman Islands,CYM,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2011 PPP)",EG.USE.COMM.GD.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cyprus,CYP,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2011 PPP)",EG.USE.COMM.GD.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.03,102.34,105.31,112.28,121.15,98.39,107.96,103.14,104.89,100.59,102.34,97.74,95.82,101.73,91.12,89.27,88.84,89.53,91.33,90.89,86.76,83.85,81.33,74.96,77.69,,,
Czech Republic,CZE,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2011 PPP)",EG.USE.COMM.GD.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239.57,245.17,239.47,232.03,218.59,208.60,206.53,209.14,203.25,186.63,188.17,187.79,186.73,188.58,184.05,170.70,163.48,154.94,147.44,145.12,149.47,141.59,142.11,140.59,134.45,126.12,,
